"WBGeneID"	"baseMean"	"baseMean_gonads"	"basemMean_wholeworm"	"foldChange"	"log2FoldChange"	"pval"	"padj"	"chip_peak"
"19"	"WBGene00000020"	596.137333787675	1041.12834327442	151.146324300927	0.145175496640079	-2.7841301254312	3.00248710834217e-34	2.25832343117232e-33	FALSE
"20"	"WBGene00000021"	0.855058758866653	0.722045592772108	0.988071924961198	1.36843425796389	0.452526126710385	1	1	TRUE
"21"	"WBGene00000022"	3279.1140854367	6225.04609402506	333.182076848349	0.0535228288780294	-4.22370182005004	1.67471053751305e-07	5.045656846849e-07	FALSE
"22"	"WBGene00000023"	5.57828608315353	0.559635923852481	10.5969362424546	18.9354110249147	4.2430148325697	0.0148556217146751	0.0305490472183298	FALSE
"23"	"WBGene00000024"	0	0	0	NA	NA	NA	NA	FALSE
"24"	"WBGene00000025"	1.18920507005835	1.99348172718655	0.384928412930137	0.193093524600998	-2.37262831062298	0.549070352463798	0.773715512612922	FALSE
"25"	"WBGene00000026"	0	0	0	NA	NA	NA	NA	FALSE
"26"	"WBGene00000027"	4.28488314557275	8.5697662911455	0	0	-Inf	0.00204519478578004	0.00462875861808743	FALSE
"27"	"WBGene00000028"	0	0	0	NA	NA	NA	NA	FALSE
"28"	"WBGene00000029"	0	0	0	NA	NA	NA	NA	FALSE
"29"	"WBGene00000030"	1.07794569805309	2.15589139610618	0	0	-Inf	0.212413280654026	0.349101447694817	FALSE
"30"	"WBGene00000031"	0.802772070221492	1.28168151662459	0.323862623818395	0.252685725445517	-1.98458392807455	0.691020463352313	0.912477250449931	FALSE
"31"	"WBGene00000032"	0	0	0	NA	NA	NA	NA	TRUE
"32"	"WBGene00000033"	0.484531787006204	0.722045592772108	0.247017981240299	0.342108564490973	-1.54747387328961	0.77295982713983	0.993866693510434	FALSE
"33"	"WBGene00000034"	2.148130164015	0.711800210561965	3.58446011746803	5.03576714965862	2.33221157539226	0.348058904011941	0.533058908779345	FALSE
"34"	"WBGene00000035"	161.163329446216	276.709874135896	45.6167847565352	0.164854199363092	-2.60073745735953	2.55289482067187e-21	1.3109243962386e-20	FALSE
"35"	"WBGene00000036"	142.687979421447	197.684977641224	87.6909812016688	0.443589504108996	-1.17270286498071	2.26642604289634e-05	6.00709914525618e-05	FALSE
"36"	"WBGene00000037"	4.05686620068928	0	8.11373240137856	Inf	Inf	0.0167517819734009	0.0342436282965611	FALSE
"37"	"WBGene00000038"	0.793877706079634	0	1.58775541215927	Inf	Inf	0.613828083044943	0.840009798712468	TRUE
"38"	"WBGene00000039"	113.940224895384	185.681545156118	42.1989046346501	0.227264936852879	-2.13755297707788	2.67885985751789e-11	9.67209878481959e-11	TRUE
"39"	"WBGene00000040"	5657.89590981375	9559.46063508842	1756.33118453908	0.183727016782975	-2.44436430669109	1.31993825850179e-42	1.22097150876417e-41	FALSE
"40"	"WBGene00000041"	13152.9376934596	17582.1159137224	8723.75947319673	0.496172333068743	-1.01108680314219	8.22293314633454e-12	3.04044699158367e-11	FALSE
"41"	"WBGene00000042"	1.4762568616488	0	2.9525137232976	Inf	Inf	0.29414075878468	0.462878386251273	FALSE
"42"	"WBGene00000043"	0.978452485811526	0	1.95690497162305	Inf	Inf	0.513202416154621	0.732395847928963	FALSE
"43"	"WBGene00000044"	4.96043649058398	6.51412302907549	3.40674995209248	0.522979062091184	-0.935174906774398	0.356081920083252	0.544057262180063	FALSE
"44"	"WBGene00000045"	1.35776365997933	2.71552731995866	0	0	-Inf	0.140559381879446	0.242362959734093	FALSE
"45"	"WBGene00000046"	4.56887569780128	3.6361860401972	5.50156535540537	1.51300436627467	0.59741615093451	0.880533915050704	1	FALSE
"46"	"WBGene00000047"	4.44335683236377	1.07282300694802	7.81389065777952	7.28348535329101	2.86462898594932	0.0995475233477686	0.177634952361657	FALSE
"47"	"WBGene00000048"	0.736932930344395	0	1.47386586068879	Inf	Inf	0.655288163575468	0.875553498815616	FALSE
"48"	"WBGene00000049"	5.1787273190636	8.89458562898475	1.46286900914245	0.1644673591511	-2.60412680553743	0.0596209193917083	0.111217650331835	FALSE
"49"	"WBGene00000050"	12.7301271092319	17.4281484615835	8.03210575688045	0.460869711695736	-1.11756913784895	0.171767056508214	0.289916369866808	FALSE
"50"	"WBGene00000051"	10.7787518598102	11.4531705919402	10.1043331276803	0.88223021272301	-0.180772927294117	0.968404040874874	1	FALSE
"51"	"WBGene00000053"	0.346506091641089	0	0.693012183282178	Inf	Inf	0.953995487149044	1	FALSE
"52"	"WBGene00000054"	10.1499284518494	0	20.2998569036987	Inf	Inf	2.22042313947743e-05	5.88882829643081e-05	FALSE
"53"	"WBGene00000055"	12.4451551201981	0.361022796386054	24.5292874440102	67.9438741529778	6.08627157777827	1.54731191721152e-05	4.14228294503502e-05	FALSE
"54"	"WBGene00000056"	3.47535582759768	1.27143613441445	5.67927552078092	4.46681934472193	2.15924790770941	0.223461931766461	0.365121904749934	FALSE
"55"	"WBGene00000057"	13.138755597425	8.14658195987599	18.1309292349741	2.22558728608803	1.15418608346235	0.294507224819388	0.463386708904799	FALSE
"56"	"WBGene00000058"	5.06053951415809	6.66628731578497	3.4547917125312	0.518248246569071	-0.948284764730453	0.3601318488954	0.549545588831775	FALSE
"57"	"WBGene00000059"	2.28076759544145	0	4.56153519088289	Inf	Inf	0.123667157393475	0.216136348575191	FALSE
"58"	"WBGene00000060"	0.477904508994416	0	0.955809017988831	Inf	Inf	0.839716932247855	1	FALSE
"59"	"WBGene00000061"	0.520447843659967	0	1.04089568731993	Inf	Inf	0.810628601344647	1	FALSE
"60"	"WBGene00000062"	0.658358275349804	0	1.31671655069961	Inf	Inf	0.702183933128646	0.922592268405738	FALSE
"61"	"WBGene00000063"	903.816349788015	7.26212669818425	1800.37057287785	247.912305541019	7.9536860735527	1.87957908400491e-164	1.7356407550177e-162	TRUE
"62"	"WBGene00000064"	6762.58545267283	130.318848624318	13394.8520567213	102.785224072504	6.68348907405868	3.91343433015874e-271	1.98755875468134e-268	TRUE
"63"	"WBGene00000065"	1510.84517670138	12.5410170513921	3009.14933635136	239.944601304672	7.90655754290552	7.10767185421902e-217	1.44394046021282e-214	FALSE
"64"	"WBGene00000066"	7730.01906069241	139.194137387866	15320.843983997	110.068170050189	6.78225351471788	2.58794379577462e-222	5.93585259222241e-220	FALSE
"65"	"WBGene00000067"	15459.676688017	25689.8574052905	5229.49597074356	0.20356267021033	-2.29645507394627	2.14874639968e-17	9.76665447508505e-17	TRUE
"66"	"WBGene00000068"	38.2094611503103	3.31136670235794	73.1075555982627	22.0777588740639	4.46452182563689	1.60123654312691e-12	6.10037090577604e-12	FALSE
"67"	"WBGene00000069"	3.56927596955289	0.920658720238535	6.21789321886725	6.75374390333939	2.75568747452052	0.193596389541649	0.322172303425879	FALSE
"68"	"WBGene00000070"	336.214025752262	609.512670528067	62.915380976458	0.103222433295685	-3.27617154963678	7.52126336146844e-29	4.86169905343889e-28	TRUE
"69"	"WBGene00000071"	277.375903228929	476.236125070894	78.5156813869647	0.164867126313185	-2.6006243336678	3.23713568925247e-29	2.11101624541255e-28	FALSE
"70"	"WBGene00000072"	198.092016590325	329.192888501409	66.9911446792403	0.203501190393891	-2.29689086122955	1.07580901225578e-19	5.28149183899382e-19	FALSE
"71"	"WBGene00000073"	385.059280093876	611.986535466851	158.132024720901	0.258391346143377	-1.95237034174833	6.9046355253426e-20	3.40695767733248e-19	FALSE
"72"	"WBGene00000074"	281.029439966493	322.185704933856	239.87317499913	0.744518367282546	-0.425620654326349	0.560717856605433	0.787404384414121	FALSE
"73"	"WBGene00000075"	241.58210478024	235.442919794837	247.721289765644	1.0521500921816	0.0733405238322256	0.728745386831738	0.949304906656965	FALSE
"74"	"WBGene00000079"	661.695670885943	389.905870514428	933.485471257457	2.3941303320872	1.25950169210505	9.19829867440306e-12	3.39461780317806e-11	FALSE
"75"	"WBGene00000080"	524.478510672703	167.481318089695	881.475703255711	5.26312852866153	2.39592062671335	1.06276269356085e-32	7.65612665192384e-32	FALSE
"76"	"WBGene00000081"	6761.69014254896	12282.3782913415	1241.00199375647	0.101039225817635	-3.30701260481927	8.00352002036449e-97	2.2375240570694e-95	FALSE
"77"	"WBGene00000082"	8.8617433471427	5.04954107911098	12.6739456151744	2.50992029109421	1.32764154845132	0.179371794904105	0.301202846343341	FALSE
"78"	"WBGene00000083"	213.469655423127	2.39070798211941	424.548602864134	177.582793900142	7.47234799467522	2.19244935646945e-72	3.87145175685844e-71	FALSE
"79"	"WBGene00000084"	307.737117579707	553.435879804232	62.0383553551816	0.112096735356455	-3.15718383238753	4.30676282363539e-26	2.54763055438066e-25	FALSE
"80"	"WBGene00000085"	3.44929328675803	0	6.89858657351606	Inf	Inf	0.035139507417394	0.0683282436390548	FALSE
"81"	"WBGene00000086"	130.93956074996	208.74156707315	53.1375544267701	0.254561442513981	-1.97391417881558	6.48916680231278e-11	2.30700695100223e-10	FALSE
"82"	"WBGene00000088"	545.374323680026	999.240644936054	91.5080024239978	0.0915775422944828	-3.44886234246517	6.89222219318773e-63	1.00490766645856e-61	FALSE
"83"	"WBGene00000089"	146.249519482677	266.900052951885	25.5989860134695	0.0959122552818837	-3.38214102098836	7.58728647229453e-30	5.04031167052366e-29	FALSE
"84"	"WBGene00000090"	699.356688210132	206.505229065806	1192.20814735446	5.7732588794376	2.52938591886847	5.56253167125046e-40	4.82530960062804e-39	FALSE
"85"	"WBGene00000092"	297.147197215785	310.965142765503	283.329251666067	0.91112865302631	-0.134273315307449	0.403541112954093	0.604787148206546	FALSE
"86"	"WBGene00000093"	96.4554826070172	49.2466711091809	143.664294104853	2.91723868576511	1.54460343103624	2.72131880588944e-06	7.64902509532583e-06	FALSE
"87"	"WBGene00000094"	179.418392886475	86.2822451225622	272.554540650387	3.15887168053206	1.65940933321645	2.61109783461799e-10	9.05647608296526e-10	FALSE
"88"	"WBGene00000095"	308.445633427171	474.211584649617	142.679682204725	0.300877681657962	-1.73275099970017	2.71776504968192e-15	1.15047918783023e-14	FALSE
"89"	"WBGene00000096"	1.05941814176612	0	2.11883628353225	Inf	Inf	0.469092886077225	0.680278764899944	FALSE
"90"	"WBGene00000097"	507.704998768963	649.618263987009	365.791733550917	0.563087206486288	-0.828569722098045	0.109067715337014	0.193152630622984	FALSE
"91"	"WBGene00000098"	1115.48030251398	51.7328491550428	2179.22775587292	42.1246421077988	5.39659252405433	1.30590202433106e-143	8.31528241224052e-142	FALSE
"92"	"WBGene00000099"	455.138894110418	2.90389506521495	907.373893155621	312.467865669401	8.28756401979534	2.43367830634819e-125	1.12853895549377e-123	FALSE
"93"	"WBGene00000100"	2460.28508574369	4264.54640710546	656.023764381929	0.153832014417496	-2.70057231697795	1.52775509106521e-61	2.1524797785675e-60	TRUE
"94"	"WBGene00000101"	1968.14331534608	890.43072940488	3045.85590128728	3.42065452224788	1.77427240278794	8.52523396751102e-29	5.50732179772797e-28	FALSE
"95"	"WBGene00000102"	2993.83996182464	3760.36718138676	2227.31274226253	0.592312568114994	-0.755569396286436	2.21624229819982e-06	6.2565728510985e-06	FALSE
"96"	"WBGene00000103"	516.842345245506	948.300458966765	85.3842315242466	0.09003921775729	-3.47330266677409	5.98844589517164e-65	9.11123676104894e-64	FALSE
"97"	"WBGene00000105"	1082.68870064361	1459.3222216955	706.055179591712	0.48382404454267	-1.04744562635396	4.39159043696382e-09	1.4363234530953e-08	FALSE
"98"	"WBGene00000106"	854.308892376539	397.3061498359	1311.31163491718	3.30050676401257	1.72268755471275	2.85468154847102e-17	1.29202656716392e-16	TRUE
"99"	"WBGene00000107"	9875.57530024204	16786.9000740908	2964.25052639327	0.176581174207878	-2.50159655328647	3.53377420090141e-60	4.82270873188919e-59	TRUE
"100"	"WBGene00000108"	0.427529379433326	0.361022796386054	0.494035962480599	1.36843425796389	0.452526126710385	1	1	FALSE
"101"	"WBGene00000109"	2152.78062270962	3380.78046456481	924.780780854435	0.27354061896281	-1.87017301534272	4.13174570945578e-30	2.76543042762476e-29	FALSE
"102"	"WBGene00000110"	3542.02046741557	5735.64785735079	1348.39307748034	0.235089934217674	-2.08871532605861	6.22816820561112e-41	5.53323848371057e-40	FALSE
"103"	"WBGene00000111"	469.270657264698	897.667124283333	40.8741902460631	0.0455337943658075	-4.45691850453036	3.9880586557138e-90	9.77807806724494e-89	FALSE
"104"	"WBGene00000112"	571.858350073291	155.994149727273	987.722550419308	6.33179226365961	2.66261392365191	1.4756603959056e-07	4.46296780165354e-07	FALSE
"105"	"WBGene00000113"	738.220233065191	1093.79425559892	382.646210531465	0.349833808847299	-1.51525837309678	9.07825940470577e-18	4.16806610765775e-17	FALSE
"106"	"WBGene00000114"	27360.2102272236	46045.7577951393	8674.66265930779	0.188392222751593	-2.40818868635547	1.96640763662585e-56	2.49675245814678e-55	FALSE
"107"	"WBGene00000115"	1257.55586611965	198.867927470256	2316.24380476904	11.6471460945631	3.54190458885588	3.82228050332891e-44	3.66770424725636e-43	FALSE
"108"	"WBGene00000116"	125.083814723865	21.8968736107991	228.27075583693	10.4248104041826	3.38194924053017	6.4800436819555e-19	3.10131953735232e-18	TRUE
"109"	"WBGene00000117"	1813.29339470956	3191.55271765107	435.034071768054	0.136307969898812	-2.87505817619736	2.91419935242363e-57	3.76060413711727e-56	TRUE
"110"	"WBGene00000118"	4942.79389132114	9427.86922320614	457.718559436135	0.0485495236091616	-4.36439905046542	3.39544567704191e-150	2.42234955642077e-148	TRUE
"111"	"WBGene00000120"	271.028401625435	326.343481971096	215.713321279773	0.661000857062863	-0.597275952534818	0.00863593063050431	0.0182588003052124	FALSE
"112"	"WBGene00000121"	1504.20562317763	103.085701195722	2905.32554515953	28.1835939559007	4.81678368991845	3.53970471231226e-135	1.92125804626801e-133	FALSE
"113"	"WBGene00000122"	1422.24622776314	803.231914390751	2041.26054113554	2.54130905976741	1.34557183854752	1.93032539671866e-16	8.5126671567926e-16	FALSE
"114"	"WBGene00000123"	3255.94708241084	2028.5072017522	4483.38696306949	2.21019031098178	1.14417059988305	3.2910082074331e-14	1.34149619860033e-13	FALSE
"115"	"WBGene00000133"	16.3725355257703	1.07282300694802	31.6722480445925	29.5223423057398	4.88373528440278	0.00203445882510575	0.00460543788584642	FALSE
"116"	"WBGene00000134"	2.84502928400924	2.70528193774852	2.98477663026996	1.10331444150847	0.141844013554192	1	1	FALSE
"117"	"WBGene00000135"	5.77691480577605	2.71552731995866	8.83830229159344	3.25472781166053	1.70253689786498	0.269711855880699	0.430051098653849	FALSE
"118"	"WBGene00000136"	684.142033654335	1056.92141627627	311.362651032396	0.294593946378135	-1.76320031020259	3.73132515427278e-19	1.79749089579477e-18	TRUE
"119"	"WBGene00000137"	254.642702564759	290.780529601824	218.504875527694	0.751442594271701	-0.412265199824753	0.0772622589956495	0.141078689148793	FALSE
"120"	"WBGene00000138"	39.0550870538021	1.80511398193027	76.3050601256739	42.271602175547	5.401616889227	1.49982677945899e-12	5.7232209360715e-12	FALSE
"121"	"WBGene00000139"	331.505195368507	633.086706733015	29.9236840039995	0.0472663281123337	-4.40304339657988	2.74985720261051e-70	4.69257631911079e-69	FALSE
"122"	"WBGene00000140"	982.626260573957	1532.49256219461	432.759958953302	0.282389598246119	-1.82424114662926	3.72533089968279e-24	2.08624398585281e-23	FALSE
"123"	"WBGene00000142"	692.65811488515	192.372778759158	1192.94345101114	6.20120714950349	2.63254908309358	8.83349039536393e-43	8.22108130992618e-42	FALSE
"124"	"WBGene00000143"	410.791717054789	53.7573895763191	767.826044533259	14.2831720547587	3.83624450839102	1.6901346077555e-60	2.33347969696004e-59	FALSE
"125"	"WBGene00000144"	131.446216794074	20.3967774439104	242.495656144237	11.8889200419567	3.571545765322	1.24492941623492e-27	7.7489318289195e-27	FALSE
"126"	"WBGene00000145"	230.299744607994	67.1927847241537	393.406704491834	5.85489507700693	2.54964331705645	2.57512265688943e-16	1.1302457076977e-15	FALSE
"127"	"WBGene00000146"	1196.40889876153	202.628803274383	2190.18899424868	10.8088729679902	3.43414419721456	2.67610537680611e-64	4.00589500299306e-63	FALSE
"128"	"WBGene00000147"	219.714596669144	110.54933595106	328.879857387228	2.97496004438074	1.57287029223206	2.80542754454369e-10	9.72417532542436e-10	FALSE
"129"	"WBGene00000148"	438.856213598414	293.136735156101	584.575692040727	1.99420823776805	0.995816065658593	1.3827990083696e-07	4.19222365655654e-07	FALSE
"130"	"WBGene00000149"	3312.93858253783	5346.60402404633	1279.27314102933	0.239268353383907	-2.06329850217024	3.27779353173371e-40	2.86434304897221e-39	FALSE
"131"	"WBGene00000150"	848.312508305327	1533.4215310123	163.20348559835	0.106430933893702	-3.23201056727312	1.94780034481448e-67	3.14523309275077e-66	FALSE
"132"	"WBGene00000151"	552.815907725922	88.2651589200792	1017.36665653176	11.5262541752511	3.52685183417289	1.52489255650509e-61	2.14986669681494e-60	FALSE
"133"	"WBGene00000155"	3454.59428453268	4676.13011052912	2233.05845853625	0.477544124255253	-1.06629405304116	4.27668019674973e-12	1.60101553662458e-11	FALSE
"134"	"WBGene00000156"	899.907156828249	144.15317105779	1655.66114259871	11.4854299107646	3.52173295408644	2.30266531333889e-76	4.36605811545172e-75	FALSE
"135"	"WBGene00000157"	228.439774162858	297.873585420189	159.005962905526	0.533803501512992	-0.905619325940153	0.000277707480517746	0.000676462060856918	FALSE
"136"	"WBGene00000158"	1574.91638497055	1873.2566939877	1276.5760759534	0.681474183463819	-0.553269090966492	0.00102815985534863	0.00239611907292052	FALSE
"137"	"WBGene00000159"	437.269759753235	468.892035315028	405.647484191442	0.865119161000261	-0.209029232491752	0.287382852012616	0.45401893173464	FALSE
"138"	"WBGene00000160"	1272.82445438858	1229.65139322991	1315.99751554726	1.07022000120745	0.0979073966506419	0.455730943238595	0.664076206372025	FALSE
"139"	"WBGene00000161"	671.124901155977	648.347384079741	693.902418232213	1.07026331141466	0.0979657791858332	0.561634730140247	0.788276775142888	FALSE
"140"	"WBGene00000162"	807.049595167895	554.165780506887	1059.9334098289	1.91266485068673	0.935584097619045	2.07356295894685e-07	6.22098051720045e-07	FALSE
"141"	"WBGene00000163"	1054.44518923231	863.91576499699	1244.97461346763	1.44108333695238	0.527153768081326	0.0012907391827369	0.00298361047973135	FALSE
"142"	"WBGene00000164"	169.009241927153	153.060207757051	184.958276097255	1.20840209749901	0.273100593356577	0.253317937080371	0.407290639621723	FALSE
"143"	"WBGene00000165"	334.961655922129	248.293043489942	421.630268354317	1.69811551072069	0.763934598511611	0.000596116218551957	0.00141411866747462	FALSE
"144"	"WBGene00000166"	4.14403548245671	0	8.28807096491341	Inf	Inf	0.0281195650887838	0.0554873675216325	FALSE
"145"	"WBGene00000168"	713.090373217044	4.33774086854902	1421.84300556554	327.784219632545	8.35660259086898	3.79445584823988e-161	3.2505838433255e-159	FALSE
"146"	"WBGene00000169"	1601.74032659334	3050.62589719071	152.854755995977	0.050106031072751	-4.31887192417709	5.30761853223711e-104	1.731143897724e-102	FALSE
"147"	"WBGene00000170"	148.233654968659	1.79486859972013	294.672441337598	164.17493814508	7.3590901014618	2.61788330049178e-53	3.09203038110687e-52	TRUE
"148"	"WBGene00000171"	2.96487676342711	0	5.92975352685421	Inf	Inf	0.0604234119765236	0.112621895428061	FALSE
"149"	"WBGene00000172"	343.737118636098	628.642839577646	58.8313976945497	0.0935847734049998	-3.41758237278745	2.57677166236824e-26	1.53448119290835e-25	TRUE
"150"	"WBGene00000173"	1.52846031935967	2.40095336432955	0.655967274389796	0.273211168586346	-1.87191163419204	0.510906074894634	0.72965569654375	FALSE
"151"	"WBGene00000174"	2.37512110390239	0	4.75024220780478	Inf	Inf	0.108985339929202	0.19305013125075	FALSE
"152"	"WBGene00000175"	542.269394553923	12.8815490833579	1071.65724002449	83.1931961823598	6.37839363965585	2.59835527778524e-55	3.22804405535451e-54	FALSE
"153"	"WBGene00000176"	252.705599154553	5.41056387549704	500.000634433609	92.4119271002371	6.53000715927652	7.6091473419646e-76	1.428791566474e-74	FALSE
"154"	"WBGene00000177"	122.723000742524	218.360125582217	27.0858759028313	0.124042225340418	-3.0110967813767	3.92052528762313e-20	1.94575907190063e-19	FALSE
"155"	"WBGene00000178"	1221.92873926648	2173.44568554322	270.411792989739	0.12441617234256	-3.00675406728102	1.58459761352795e-64	2.38035575311019e-63	FALSE
"156"	"WBGene00000179"	422.122155270121	727.680105025734	116.564205514508	0.160186055258974	-2.64217953318549	2.89996854795408e-35	2.23722347545781e-34	FALSE
"157"	"WBGene00000180"	261.883343582597	407.751413447905	116.015273717288	0.284524516386773	-1.81337512549878	2.27573291541277e-15	9.66235247186898e-15	FALSE
"158"	"WBGene00000181"	3222.63547045685	5133.02136051415	1312.24958039955	0.255648571910114	-1.96776612794309	1.38569964088933e-35	1.07995465983962e-34	FALSE
"159"	"WBGene00000182"	4014.75317765064	4400.13437720632	3629.37197809496	0.824832077151079	-0.277827655674399	0.0786030974972738	0.143330712319572	FALSE
"160"	"WBGene00000183"	3459.74601052095	3825.26468956891	3094.22733147299	0.808892346694497	-0.305980383856931	0.0499956828462315	0.0946189254175625	FALSE
"161"	"WBGene00000184"	270.4316655331	242.323532932215	298.539798133985	1.23198846815053	0.30098875195822	0.170691499925021	0.288443348245315	FALSE
"162"	"WBGene00000185"	0.384928412930137	0	0.769856825860274	Inf	Inf	0.914678294200849	1	FALSE
"163"	"WBGene00000186"	413.773057880597	62.4299763837293	765.116139377464	12.2555891207556	3.61536793047234	1.75108724990566e-55	2.17798496371648e-54	FALSE
"164"	"WBGene00000187"	357.379876619525	330.867018202673	383.892735036377	1.16026292714744	0.214451771481476	0.305023447105375	0.477187763124661	FALSE
"165"	"WBGene00000188"	57.8619399856691	111.836118085438	3.88776188590006	0.0347630260461113	-4.84630251867816	2.46990355068034e-24	1.3897523777252e-23	FALSE
"166"	"WBGene00000189"	92.9086764370369	51.7145640786877	134.102788795386	2.59313389147665	1.37469669889559	4.58825476540934e-05	0.000118632802910238	FALSE
"167"	"WBGene00000190"	32.5935394475894	57.0629664193013	8.12411247587753	0.142371015488069	-2.81227262883487	5.56945238618252e-08	1.72426689186733e-07	FALSE
"168"	"WBGene00000191"	69.2356783090014	134.862875620315	3.60848099768739	0.0267566665851504	-5.22395779728658	7.58317843921838e-30	5.03915200270926e-29	FALSE
"169"	"WBGene00000192"	1306.76548387016	1132.44620915481	1481.08475858552	1.30786323148268	0.387211680302089	0.0219303303902549	0.0439699104760342	FALSE
"170"	"WBGene00000193"	0.99296919055649	0.722045592772108	1.26389278834087	1.75043349200219	0.80771224738114	1	1	FALSE
"171"	"WBGene00000195"	213.484427954856	266.303891022027	160.664964887685	0.603314372430238	-0.72901814357408	0.00213613528056752	0.0048279192275679	FALSE
"172"	"WBGene00000196"	257.782581372167	113.757882137154	401.80728060718	3.53212694415967	1.82053719418075	1.73559811934737e-14	7.15401806450217e-14	FALSE
"173"	"WBGene00000197"	3431.89231895262	2075.17116881599	4788.61346908925	2.30757517309834	1.20637764682649	2.11305682019001e-15	8.98775972711329e-15	FALSE
"174"	"WBGene00000198"	6082.33839868381	10322.0150823365	1842.66171503108	0.178517634428216	-2.48586150048998	1.07662353651378e-56	1.37517704535182e-55	FALSE
"175"	"WBGene00000199"	1409.52153209322	1604.90188562974	1214.14117855669	0.756520500990177	-0.402548916244281	0.0161105885658233	0.0330183478764006	FALSE
"176"	"WBGene00000200"	1298.77388438003	1287.780336861	1309.76743189907	1.01707363780043	0.0244241364653655	0.848922692424434	1	FALSE
"177"	"WBGene00000201"	873.129123094295	1061.8629896003	684.395256588287	0.644523128964031	-0.633695963696886	0.000249182701264338	0.000608716926324964	FALSE
"178"	"WBGene00000202"	292.292285558325	45.2494622725977	539.335108844052	11.919149571213	3.57520939837515	1.53870001138853e-45	1.53087732942765e-44	FALSE
"179"	"WBGene00000203"	353.066854325006	342.529413998453	363.604294651559	1.0615272142824	0.0861413579667705	0.658795633224195	0.879012300763452	FALSE
"180"	"WBGene00000204"	540.052906424007	537.720540593834	542.38527225418	1.00867501110371	0.0124614218250519	0.897813522227045	1	FALSE
"181"	"WBGene00000205"	236.301816928266	150.613128099423	321.990505757109	2.13786480514869	1.09617062241829	2.80960627019109e-06	7.88990407443999e-06	FALSE
"182"	"WBGene00000206"	1761.48010946865	270.682613419416	3252.27760551788	12.0150960729737	3.58677627922268	2.49954488990134e-91	6.30233948540019e-90	FALSE
"183"	"WBGene00000207"	4902.74608500961	7845.65090487803	1959.84126514118	0.249799702905804	-2.00115633378048	5.51174512107653e-38	4.54644374236982e-37	FALSE
"184"	"WBGene00000208"	389.315378272022	422.327627143651	356.303129400393	0.843665217476289	-0.245257471433247	0.229062130222516	0.373072024110597	FALSE
"185"	"WBGene00000209"	1562.51064348571	1332.45853934429	1792.56274762714	1.34530470907506	0.427932977602111	0.00966007109049381	0.0203113825954976	FALSE
"186"	"WBGene00000210"	1340.36890746372	2125.88237772843	554.855437199006	0.261000064261262	-1.9378779328838	6.39297387684161e-30	4.2588546460621e-29	FALSE
